-1.014,-0.0078,0.0234
-1.014,0.0858,0.0156
-1.014,0.0078,0.0078
-1.0062,0.0234,0.0234
-1.0218,0.039,0.0312
-0.9906,-0.0078,0.0156
-1.014,0.0156,0.1248
-1.0062,-0.0078,0.0546
-1.014,0,0.0234
-1.014,0.0078,0.0234
-0.9984,0.0078,0.0156
-1.014,0.0234,0.0078
-1.0062,0,-0.1482
-0.9906,0.0078,0.0312
-1.014,0.0078,0.0234
-1.0062,0.0234,0.0078
-1.0062,0,0.0156
-1.014,0,0.039
-1.0062,0.0078,0.0312
-1.014,0.0156,0
-0.9984,0.0078,0.0312
-1.014,0.0156,0
-1.0062,-0.0078,0
-1.0062,0.0156,0.0312
-0.9984,0.0312,0.0234
-1.0218,0.0234,0.0078
-1.014,0,0.039
-1.014,0.0234,0.0234
-1.0218,0,0.0156
-1.0062,0.0078,-0.0234
-1.0062,0.0234,0.0078
-1.0062,0,0.039
-1.0062,0,0.039
-1.014,0,0.039
-1.014,0.0078,0.0156
-1.014,0.0156,0.039
-1.014,0.0234,0.0156
-1.0296,0.0156,0.0156
-1.014,0.0156,0.0312
-1.0062,0.0078,0.0546
-1.0062,0.0156,0.039
-1.014,0.0078,0.0234
-1.0062,0.0078,0.0312
-1.014,0.0078,0.0312
-1.014,0.0156,0.0234
-1.014,0,0.0156
-1.014,0.0312,0.039
-1.014,0.0156,0.0312
-1.0218,0.0156,0.0078
-1.0218,0.0078,0.0156
-0.9984,-0.0156,0
-1.014,0.0078,0.039
-1.014,0.0234,0.039
-0.9984,0.0156,0.0312
-1.014,0.0156,0.0156
-0.9984,0.0078,0.0078
-1.0062,-0.0078,0.0546
-1.014,-0.0078,0.039
-1.014,0.039,0
-1.014,0.0078,0.0234
-1.014,0.0078,0.0078
-1.014,0.0156,0
-0.9984,0.0156,0.0468
-1.0062,0.0312,0.0234
-0.9906,0.0234,0
-1.014,0.0156,0.0078
-1.014,0.0156,0.0078
-1.0218,0.0156,0.0234
-1.0062,0.0156,0.0078
-1.0062,0.0078,0.0468
-1.014,0.0312,0.0078
-1.0062,0.0078,0
-1.0062,0.0078,0.1482
-1.0062,0.0156,0.1014
-1.014,0.0156,0.0078
-1.014,0,0.0234
-1.014,0.0078,0.0234
-1.0062,0,0.0078
-1.014,0.0078,-0.0546
-1.014,0.0156,0.0312
-1.0062,0,0.0234
-0.9984,0.0078,0.039
-0.9906,0,0.0156
-1.014,0.0234,0.039
-0.9984,0.0234,0
-1.014,0.0156,0.0156
-1.014,0.0156,0.0234
-1.014,0.0078,0.0234
-1.014,0.0078,0.039
-1.014,0.0078,0.039
-0.9984,0.0234,0.0234
-1.014,0.0078,0.0234
-0.9984,-0.0078,0
-1.014,0,0.0234
-1.0296,0.0312,-0.0312
-1.0062,0.0234,0
-0.9984,0.0078,0.039
-1.014,0.0078,0.039
-1.014,0.0156,0
-0.9984,0.0156,0.0078
-1.014,0.0234,0.1404
-1.014,0,0.117
-1.014,0.0234,0.039
-1.014,0.0078,0.0234
-1.0062,0,0.0468
-0.9906,0,0.0078
-1.014,0.0156,0
-1.0218,0.0078,0.0234
-1.0062,0.0156,0.0234
-1.014,0,0.0156
-1.014,0.0234,0
-1.014,0.0078,0.0234
-1.014,0.0156,0.0234
-1.0062,0.0156,0.0234
-1.0218,0.0156,0.039
-1.0218,0.0156,0.0312
-1.014,0.0156,0
-1.014,0.0156,0.0078
-0.9984,0.0156,0
-1.0062,0.0156,0.039
-1.0062,0,0.0156
-1.0218,0.0312,0.0078
-1.014,0.0156,0.0546
-1.014,0.0234,0.0156
-1.0062,0.0078,0.0234
-0.9984,0.0078,0.0234
-1.014,0.0078,0.0234
-1.014,0.0078,0.0156
-0.9984,0.0234,0.0468
-1.0062,0.0078,0
-1.0062,0.0078,0.0078
-1.0062,0.0078,0.0156
-1.0062,0.0156,0.0234
-1.0062,0,0
-1.014,0,0.0312
-1.0062,0.0156,-0.0546
-1.014,0.0312,0.0312
-1.0062,0.0078,0.0078
-1.014,0.0078,0.0312
-0.9906,0,0.0156
-1.0062,0.0156,0.0156
-1.0062,0.0078,0
-1.0218,0.0078,0.0312
-1.014,0.0234,0.0312
-0.9984,0,0.0312
-1.014,0.0234,0.0234
-1.014,0.0156,0
-0.9906,0.0078,0.0468
-0.9984,0.0078,0.0312
-1.0062,0.0312,0
-1.014,0.0156,0.0234
-1.014,0.0078,0.0156
-1.0062,0.0156,0.0234
-1.0218,0.0234,0
-1.0062,0.0234,0.039
-1.014,0.0234,0
-1.0062,0.0156,0
-1.0062,-0.0078,0.0156
-1.014,-0.0078,0.039
-1.014,0.0156,0.0156
-1.014,0.0156,0.0234
-1.014,0.0078,0.0312
-1.014,0.0078,0.0156
-1.0062,0.0078,0.0156
-0.9984,0.0078,0
-1.0062,0.0234,0.0156
-1.014,0.0078,-0.156
-1.0062,-0.0078,0.0312
-1.014,0.0156,0.117
-1.014,0.0312,-0.1638
-0.9984,0.0078,0.0156
-1.014,0.0234,0.0078
-1.0062,0.0156,0.0156
-1.0062,-0.0078,0.0156
-1.0218,0.0156,0.0078
-1.0218,0.0078,0.0468
-1.014,0.0234,0.039
-0.9984,0.0234,0
-0.9984,0.0078,0.039
-1.014,0,0.0234
-0.9984,0.0156,0.039
-0.9984,0.0234,0.0078
-0.9984,0,0.0078
-1.0062,0.0078,0.0078
-1.0062,0.0078,-0.0156
-1.014,0.0156,0.0234
-1.0218,0.0078,0.0468
-1.014,0.0156,0.0078
-1.0062,0.0156,0.0312
-1.0062,0.0156,0.0156
-1.014,0,0.0078
-1.0218,0.0078,0.0312
-1.0062,0,0
-0.9984,0.0234,0.0078
-1.014,0.0156,0
-1.0062,0.0078,0.0078
-0.9984,0,0
-1.014,0,0.0156
-1.0062,0.0234,0.0312
-1.014,0.0156,0.039
-1.014,0.0234,0.0234
-1.014,0.0078,0.039
-1.0062,0.0234,0.0234
-1.014,0.0234,0.0156
-1.0062,0.0234,0.0156
-1.0062,0.0078,0.0312
-1.0062,0,0.0234
-1.014,0.0156,0.0312
-1.014,0.0156,0.0312
-1.0062,0.0312,0.1872
-1.0062,0.0312,-0.0312
-1.014,0.0078,0.0156
-1.014,0.0312,0.0156
-1.0062,0.0078,0.0078
-1.0062,0.0078,0.0312
-1.014,0.0156,0.0078
-1.0062,0.0234,0
-1.014,0.0156,0.0078
-1.0062,-0.0078,0
-1.0062,0,0.0234
-1.014,-0.039,-0.1248
-1.014,0.0156,0.1014
-1.014,0,0.0156
-1.014,0.0234,0.0156
-0.9984,0.0234,0.0156
-1.0062,0.0078,0.0078
-1.014,0.0234,0.039
-1.014,0,0.1326
-1.0062,0.0078,0.0156
-1.014,0.0156,0
-1.014,0.0312,0.0078
-1.014,0.0156,0.039
-1.014,0,0.0078
-1.014,0.0156,0.0078
-1.014,0.0078,0.0078
-1.0218,0.0156,0.0156
-1.014,0,0.0156
-1.014,0.0312,0.0234
-1.014,0,0.0312
-1.0062,0.0156,0.0078
-1.014,0.0156,0.0234
-1.014,0,0.0078
-1.014,0,0.0312
-1.014,0.0234,0.0156
-1.0062,0.0156,0.039
-1.014,0.0312,0.039
-1.0062,0.0078,0
-1.014,0.0156,0.0312
-1.0062,0.0156,0.0312
-1.014,0.0156,0.0078
-0.9906,0.0312,0.2028
-1.014,0.0234,0.0156
-1.014,0.0156,0.0156
-1.014,0.0078,0.0234
-0.9906,0,0.0468
-1.014,0,0.0078
-1.014,0.0624,-0.0312
-1.014,0.0156,0.0078
-0.9984,0.0156,0.0312
-1.0062,0.0156,0.0078
-0.9984,0,0.0156
-1.014,0.0234,0.0078
-1.0218,0.0234,0.0078
-1.014,0.0078,0.0312
-1.0062,0.0234,0.0234
-1.014,0.0078,-0.0858
-1.014,0,-0.0156
-1.014,0.039,0.0312
-1.014,0,0.0156
-1.014,0.0156,0.0156
-1.014,0.0078,0
-1.0062,0.0078,0.0312
-1.0296,0.0156,0
-1.014,0,0.0468
-1.014,0.0078,-0.1326
-0.9984,0.0078,0.0078
-1.0062,0.0234,0.0234
-0.9906,0.0156,0.0234
-1.0062,-0.0078,0.0312
-1.0062,0.0078,0.0234
-1.014,0.0078,0.0858
-1.0062,0.0156,0.0156
-1.0062,-0.0078,0.0078
-1.0062,0.0156,0.0234
-0.9906,0.0078,0.0156
-1.0062,0.0078,0.0078
-1.014,0.0078,0
-1.0062,0.0234,-0.156
-1.014,0.0234,0.0312
-1.0062,0.0234,0
-1.014,0,0.0546
-1.0218,0.0234,0
-1.014,0.0078,0.0156
-1.0062,0.0078,0.0234
-0.9984,0.0156,0.0078
-1.0062,0.0078,0.0078
-1.0062,0.0234,0.0234
-1.0062,0.0234,0.0156
-1.0062,0.0156,0.0078
-1.0062,0,0.0234
-0.9984,0,0.0468
-1.014,0,0.039
-1.014,0.0156,0.0156
-1.0062,0,0.0078
-1.014,0.0234,0.0234
-1.014,0.0078,0.0078
-1.014,0,0.0312
-1.0062,0.0156,0.0156
-1.014,0.0156,0.0078
-0.9984,-0.0078,0.0078
-1.014,0.0156,0.0078
-1.014,0.0234,0.0078
-1.0062,0.0078,0.0858
-1.0062,0.0234,0.0858
-1.014,0.0156,0.0234
-1.014,0.0234,0.156
-1.014,0,0.0234
-0.9984,0.0234,0
-1.0062,0.0156,0.0312
-1.014,0.0078,0.039
-1.014,0.0156,0.0234
-1.014,0,0.0156
-1.0062,0,0
-1.014,-0.0078,0.0624
-1.0062,0.0078,0.0312
-1.014,0.0156,0.0624
-0.9984,0.0078,0.0312
-0.9906,0.0078,0.0234
-0.9984,0.0312,0.0156
-1.0062,0,0.0312
-1.014,-0.0546,0.039
-1.0062,0,-0.0312
-1.014,0.0156,0
-1.014,0.0078,0.0312
-1.0296,0.039,0.0234
-1.014,0.0156,0.039
-1.014,-0.0078,0.0156
-1.014,0.0078,0.039
-0.9984,0.0078,0.039
-1.0218,0.0234,0.0312
-0.9906,0,0.0078
-1.014,0.0078,0
-1.0062,0.0234,0.0468
-1.014,-0.0078,0.0156
-1.0218,0.0312,0.0234
-1.0062,0.0234,0.0156
-1.0062,0.0156,0.0234
-1.0062,0,0.0312
-1.014,-0.0078,0
-1.014,0.0156,0.0234
-0.9984,0.0078,0.0312
-0.9906,0.0234,0.0156
-0.9984,0.0078,0.0234
-1.0062,-0.0078,0.0234
-1.0062,-0.0078,0.0156
-1.014,0.0078,0.0234
-1.0062,0.0078,0.039
-1.014,0,0.0234
-1.014,0.0234,0.0078
-0.9906,0.0078,0.0234
-1.0062,0.0156,0.0156
-1.014,0,0
-1.014,0,0.0156
-1.014,0.0234,0.0078
-1.0062,0.0234,0.0156
-0.9984,0.0078,0.0156
-0.9906,0.0234,0
-1.014,0.0234,0.0078
-1.014,0.0156,0.0234
-1.0062,0.0234,0.0234
-1.014,0.0156,0.0078
-1.0062,0.0234,0.0234
-1.0062,0.0078,0.0312
-0.9906,-0.0078,0.1248
-1.014,0.0234,0
-1.014,0.0078,0.0078
-1.014,0.0234,0
-0.9984,0,-0.0468
-0.9984,0,0.0078
-1.014,0.0234,0.0156
-1.0062,0.0078,0.0078
-1.014,0.0312,0.0312
-1.014,0.0312,0.039
-1.0218,0.0078,0.0234
-1.0062,0,0.0156
-0.9906,0.0234,0.0312
-1.014,0.039,0.0468
-1.014,0.0234,0.0234
-1.0062,0.0156,0.0156
-1.014,0.0234,0.2184
-1.0062,0.0156,-0.078
-1.0062,0.0234,0.0312
-1.014,0.0156,-0.1092
-1.0062,0.0624,0.0312
-1.0062,0.0234,0
-1.014,0.0156,0
-1.014,0.039,0.0078
-1.014,0.0078,0.039
-1.0062,0.0156,0.039
-1.014,0.0234,0.0156
-0.9984,0.0078,0.0234
-1.014,0.0078,0.0156
-1.014,0.0234,0.0468
-0.9984,0.0156,0.0468
-1.0062,0.0078,0.0312
-1.014,0.0078,0.0312
-1.0062,0.0078,0.1014
-1.014,0.0156,0.1326
-0.9984,0.0234,0.039
-1.014,0.0156,-0.0156
-1.014,0.0078,0.0078
-0.9906,0,0.0312
-0.9984,0.0156,0.0234
-1.0062,0.0078,0.1794
-0.9984,0.0156,0.0234
-1.014,0.0234,0.0156
-1.0062,0.0156,0.0312
-1.0296,0.0312,0.0078
-1.0218,0.0234,0.0234
-1.014,0.0078,0.0312
-1.0062,0,0.0078
-1.014,0.0078,0.0078
-0.9984,0.0078,0
-1.014,0.0156,0.039
-1.0062,0.0078,0.0078
-1.014,0.0468,0
-1.0218,0.0234,0
-0.9984,0,0.0312
-1.014,0.0078,0
-1.0062,0.0078,0.0156
-1.014,0.0312,0.0312
-1.014,0.039,0
-0.9984,0,0.0156
-0.9984,0.0078,0.0234
-1.0062,0,0.0312
-1.014,-0.0078,0
-1.0218,0.0078,0.0312
-1.014,0.0156,0.0156
-1.014,0.0156,0.039
-1.0062,0.0078,0.0312
-1.0062,0.0858,0.0156
-0.9984,0.0234,0.0702
-1.014,0.0156,0.0312
-1.0062,0.0234,0
-1.014,0.0234,0.0234
-1.014,0.0078,0.039
-1.0062,0.0156,0.0156
-1.014,0.0078,0.0234
-1.014,0.0156,0.0234
-1.014,0.0156,0.0312
-0.9984,0.0312,0.0468
-0.9984,0.0078,0.0078
-0.9906,-0.0078,0.0234
-1.0218,0.0078,0.0156
-1.014,0,0.0234
-0.9906,0.0156,0
-1.014,0.0312,0.0234
-1.0062,0.0078,0.156
-1.014,0,0.0312
-1.014,0.0078,0.039
-1.014,0.0078,0.0156
-1.0218,0.0156,0.0624
-1.014,0.0234,0.039
-0.9984,0.0078,0.0078
-0.9906,0.0078,0.1482
-1.0062,0.0078,0
-1.014,0.0078,0.0078
-1.0062,0.0078,0.0234
-1.014,0.0156,0
-1.0296,0.0156,0.039
-1.014,0.0078,0.039
-1.014,0.0312,0.0546
-1.0218,0.0078,0.0156
-1.014,0.0156,0.0156
-1.014,0.0078,0.0702
-1.0062,0,0.0234
-1.0062,0.0234,0.0156
-1.014,0.0156,0.0312
-1.014,0.0312,0.0234
-1.014,0.0078,0.0078
-1.0062,0.0156,0.0468
-1.014,0.0312,0.0546
-1.0062,0.0156,-0.0546
-1.0218,0.0234,0.0078
-0.9984,-0.0156,0.039
-1.014,0.0234,0
-1.0062,0.0312,0
-1.014,0.0156,0.0234
-1.0062,0,0.0468
-1.0062,0.0156,0.0078
-1.014,0.0156,0
-1.014,0.0156,0.0078
-1.014,0.0078,0.0468
-1.0062,0.0078,0.0078
-1.014,0.0078,0.0234
-1.014,0.0156,0.0234
-1.014,0.0078,0.0234
-1.014,0.0156,0.0468
-0.9984,0.0078,0
-1.0062,0,0.0312
-1.0062,0.0156,0.0312
-1.0062,0.0156,0
-1.0062,0.0156,0.0234
-1.0218,0.0156,0.0078
-1.0062,0.0078,0.0156
-1.014,0.0234,0.0468
-1.014,0,0.0078
-1.014,0.0156,0
-0.9984,0.0078,0.0156
-1.0062,0.0312,0.0078
-1.014,0.0078,0.0234
-1.014,0.0156,0.078
-1.014,0,0.0156
-1.014,0.0078,0.0156
-0.9984,0.0078,0.0078
-1.0062,0,-0.0546
-1.0062,0.0078,0.0078
-1.014,0.0156,0.0156
-1.014,0.0078,0
-1.014,0.0078,0.0312
-1.014,0.0156,0.0156
-1.014,0.0078,-0.0468
-0.9906,0,0
-1.0062,0,0.0312
-0.9984,0,0.0156
-1.014,0.0078,0.0234
-0.9984,0.0156,0.0702
-1.014,0.0156,0
-0.9984,0.0234,0
-1.0062,0.0234,0.0312
-1.014,0.0312,0.0156
-1.014,0.0234,0.1404
-1.0062,0.0078,0.1014
-1.014,0.0234,0.0312
-1.014,0.0156,-0.0624
-1.014,0.0078,0.0156
-1.014,0.0234,0.0234
-0.9906,0.0078,-0.0156
-1.014,0.0312,0.0468
-1.0062,0,0.0156
-1.014,0.0156,0.0078
-1.0062,0,0.0234
-1.014,0,-0.0546
-1.014,0,0.0234
-1.0062,0.0078,0.0234
-0.9984,0.0156,0.0156
-1.014,0.0156,0.0312
-0.9984,0.0156,0.0234
-1.014,-0.0078,0.0312
-1.0062,0.0312,0
-1.014,0.0234,0.039
-1.014,0.0312,0.0078
-1.0062,0.0234,0
-1.014,0.0156,0.0468
-1.014,0.0078,0.0156
-1.0062,0.0078,0.039
-1.0218,0.0312,0.039
-1.014,-0.0078,0.0234
-1.0062,0.0078,0.039
-1.014,0.0312,0.0234
-1.014,0.0156,0.0156
-1.014,0.0156,0.0078
-1.0062,0.0234,0.1014
-0.9984,0,0.039
-1.014,0.0156,0
-1.014,0.0234,0.0468
-1.0062,0.0312,0.0234
-1.014,-0.0078,0.0156
-1.014,0.0156,0.0468
-1.0062,0.0234,0
-0.9906,0.0156,0.039
-0.9984,0.0156,0.0078
-1.014,0.0156,0.0078
-1.0218,0.0234,0
-1.014,0.0078,0.0078
-0.9984,0.0078,-0.0078
-0.975,0.0078,0.0468
-1.014,0.0078,0.0312
-1.014,0.0234,0.0156
-0.9984,0,0.1092
-1.014,0.0078,0.0234
-1.014,0.0156,0.0156
-1.014,0.0156,0.0078
-1.0062,0.0156,0.0234
-1.014,0.0156,0.0156
-1.014,0.0312,0.0234
-1.0218,0,0.0234
-0.9906,0.0078,0.0234
-1.0062,0.0234,0.0156
-0.9906,0.0234,0.0234
-1.014,0.0156,0
-1.014,0.0312,0.0858
-1.014,0,0.0078
-1.014,0.0078,0.0312
-1.014,0.0078,0.039
-0.9984,0,0.0234
-1.014,0,0.0936
-1.014,0.0156,0.0078
-1.014,0.0078,0.039
-1.014,0.0234,0
-1.0296,0.0234,0.0078
-1.0218,0.0078,0.0156
-1.014,0.0234,0
-1.0062,0.0234,0.0234
-1.0062,0.0078,0
-1.0062,0.0156,0.0312
-1.0062,0.0234,0.0078
-0.9984,0.0624,0
-1.014,0.0234,0.0234
-1.014,-0.0078,0.0078
-1.014,-0.0156,0.0078
-1.0062,-0.0078,0.039
-1.0062,0.0312,0.039
-1.014,0.0156,0.0078
-1.0062,0.0234,0.0234
-1.014,0.0156,0
-1.014,0.0156,-0.0156
-0.9984,0.0078,0.0156
-1.014,0.0312,0
-1.014,0.0156,0.0078
-0.9984,0,0
-1.014,0.0156,0
-1.0062,0.0078,0.0312
-0.9984,0.0078,0.0312
-1.014,-0.0078,0.0156
-1.014,0.0234,-0.0234
-1.0218,0.0156,0.0234
-1.014,-0.039,-0.117
-1.014,0.0078,0.0156
-1.014,0.0156,0.0312
-1.014,0.0078,0.0078
-1.0062,0.0078,0
-0.9984,-0.0078,0.1872
-1.014,0,0.0234
-1.014,0.0156,0.0156
-1.0218,0.0078,0.0312
-1.0062,0,0
-1.014,0.0078,-0.0234
-1.0062,0.0156,0.0156
-1.014,0.0078,0.0156
-1.014,0.0156,0.0078
-1.0062,0.0234,0.039
-0.9984,0.0234,0.0078
-1.014,0.0078,0
-0.9984,0.0078,0.0234
-1.014,0.078,0.0156
-1.0062,0.0078,0
-0.9984,-0.0078,0.0312
-1.0062,0.0312,0.0234
-1.014,0.0234,0.0078
-1.0062,0,0.0312
-0.9984,0.0156,0.0078
-0.9984,0.0078,0.0312
-1.0062,0.0078,0.0312
-1.014,0.0078,0.0234
-0.9828,-0.0078,0.0312
-1.014,0.0234,0.0312
-1.0062,0.0156,0.0156
-0.9906,0.0078,0.0234
-1.014,0,0.0156
-1.014,0.0234,0.039
-1.014,0.0234,0.0312
-0.9984,0.0156,0
-1.014,0.0234,0.0234
-1.014,0.0156,0.0234
-1.0218,0.0234,0.0312
-1.0062,0.0156,0.0078
-1.014,0.0234,0.0312
-1.014,0.0234,0.0936
-1.014,0.0234,0.039
-1.0062,0.0156,0.0234
-1.0062,0,0
-1.0062,0.0156,0.0312
-1.014,0.0078,-0.1014
-1.014,0.0234,0.039
-1.0062,0.0078,0.0156
-1.0062,0.0156,0.0234
-1.0218,0.0234,0.0078
-0.9984,0.0234,-0.0936
-1.014,0.0156,0.0234
-1.0062,0.0156,0
-1.014,0.0078,0.0312
-1.0218,0.0312,0.0156
-1.014,0.0234,0.0156
-1.0218,0.0234,0.0156
-1.014,0.0312,0.0234
-1.0062,0.0156,0.0156
-1.0062,0.0078,0.039
-1.014,0.0312,0.0156
-1.014,0.0156,0
-0.9984,0.0156,0.0234
-1.014,0.0156,0.039
-1.014,0.0234,0.0234
-1.014,0,-0.0156
-1.014,0.0234,0.0702
-1.014,0.0156,0.039
-1.014,0.0078,0
-1.014,0.0156,0.0078
-0.9984,0.0078,0.0234
-0.9984,0.0078,0.0078
-1.014,0.0312,-0.0468
-1.0062,0.0078,0.039
-1.014,0.0078,0.0234
-1.014,0.0234,0
-1.0062,0.0156,0.0234
-1.014,0.0234,0.0234
-0.9984,0,0.0078
-1.0062,0.0078,0
-1.014,0.0234,0.0156
-1.0062,0,0.0234
-1.014,0.0078,0.039
-1.0062,0.0156,0.0156
-1.014,0.0078,0
-0.9984,0,0.0156
-0.9984,0.0078,0.0156
-1.0062,0.0234,0.0078
-1.014,0.0312,0.0234
-1.014,0.0234,0.0234
-1.0062,0.0078,0.0234
-1.014,0.0234,0
-1.0062,0.0078,-0.0312
-0.9984,0.0156,0.0234
-1.014,0.0312,0
-0.9906,0.0234,0.039
-0.9984,0,0.0078
-1.0062,0.0078,0.039
-1.014,0.0078,0.0312
-1.014,0.0156,-0.0624
-1.014,0.0156,0.0234
-1.014,0.0078,0.0156
-1.014,0.0312,0.0156
-0.9828,0.0234,0
-1.014,0.0156,0
-1.0062,0.0078,0.0078
-1.014,0.0078,0.0156
-1.0062,0.0234,0.0156
-1.014,-0.0078,0.0078
-1.014,0.0234,0.0546
-1.014,0.0156,0
-0.9984,0.0156,0.0468
-1.014,0.0156,0.0312
-1.014,0.0156,0.0234
-0.9984,0,0.0156
-0.9984,0.0156,-0.117
-0.9984,0,0.0078
-1.014,0.0156,0.0156
-1.0062,0.0078,0.0156
-1.0062,0,-0.0858
-1.014,0,0.0234
-0.9984,0.0156,0.0312
-1.014,0.0234,0.0234
-1.014,0.039,0.0156
-1.014,0.0156,0.0234
-1.014,0.0156,0.0546
-1.0062,-0.0078,0.039
-1.0062,0.0156,0.039
-0.9984,0.0078,0.0078
-1.0062,0.0078,0.0312
-0.9984,0,0
-1.0062,0.0156,0.0156
-1.0062,0.0156,0.0234
-0.9984,0.0156,0.0234
-1.0062,0,0.0156
-1.0062,0.0234,0.0078
-1.014,0.0078,0.0156
-1.014,0,0.0312
-1.014,0.0156,0.0468
-1.014,0.0078,0.0546
-1.0062,0.0156,0.0156
-0.9984,0.0234,0.039
-1.014,0.0078,0.0156
-0.9984,0.0078,0.0234
-1.014,0.0234,0
-0.9984,0.0156,0.0156
-1.0062,0.0078,0.0156
-1.014,0.0078,0
-1.0218,0.0078,0.0312
-1.014,0.0234,0.0234
-1.014,0,0.0234
-1.014,0,0.0078
-1.014,0.0234,0.039
-1.014,0.0234,0.0858
-0.9984,0.0078,0.0312
-1.0062,0,0.0234
-1.014,0.0156,0.0078
-1.0062,0.0156,0
-0.9906,0.0078,0.0234
-1.014,0.0234,0.0156
-1.014,0.0156,0
-1.014,0.0156,0.0234
-0.9984,0,0
-1.0218,0.0156,0.039
-1.014,0.0078,-0.0468
-1.0062,0.0078,0
-1.014,0.0078,0.0156
-1.014,0.0156,0.0078
-1.014,0.0156,0.0234
-1.014,0.0156,0.0156
-1.014,0,0.0234
-0.9906,0,0.0312
-1.0062,0.0156,0.0234
-1.0218,0.0078,0.0078
-0.9906,0.0078,0.0234
-0.9984,0.0078,0.0234
-1.0062,0.0156,0.0312
-1.0062,0.0078,0.0156
-1.014,0.0234,-0.0546
-1.014,0.0156,-0.1092
-1.0062,-0.0078,0.1404
-1.014,0.0156,0.0234
-1.014,0,0.0312
-1.0218,0.0234,0.0234
-1.014,0.0156,0.0078
-1.014,0.0156,0.0234
-1.0062,0,0.0156
-1.0062,0.0234,0.156
-1.0062,0.0078,0.0234
-1.0062,0,0
-1.0062,0.0078,0.0156
-1.0062,0.0078,0.0078
-0.9906,0.0078,0.0234
-1.014,0.0078,0.0078
-1.014,0.0156,0.0702
-1.014,0.0312,0.0078
-1.014,0.0078,0
-1.014,0.0078,0.0156
-1.014,0.0156,0.039
-1.014,0.0234,0.0234
-1.014,0,-0.0624
-1.0218,-0.0078,0.1482
-1.0062,0.0234,0.0156
-1.0062,0.0078,0.039
-1.0062,-0.0078,0.0234
-1.0062,0.0234,0.0468
-0.9984,0,0.039
-1.014,-0.0078,0.0078
-1.014,0.0234,0.0078
-0.9984,0.0078,0.0156
-0.9984,0.0078,0.0156
-1.0062,0.0156,0.1014
-1.014,0.0078,0
-1.014,0.0078,0.039
-1.0218,0.0156,0.0312
-1.014,-0.0078,0.0156
-1.0062,0.0234,0.0702
-0.9984,0.0078,0
-1.014,0.0234,0.0156
-1.014,0.0078,0.0546
-1.014,0.0078,0.0156
-1.0062,0,0.0156
-1.014,0.0156,0.0156
-1.014,0.0078,0
-1.014,0.0156,0.0312
-1.0218,0.0156,0.0078
-1.0062,0.0234,0.0312
-0.9984,0,0.0234
-1.014,0.0156,0.0312
-0.9906,-0.0078,0.0312
-1.014,0,0.0234
-1.014,0.0312,0.0312
-1.0062,0.039,0.0312
-1.014,0.0234,0.039
-1.0218,0.039,0
-0.9984,0.0078,0.0312
-0.9906,0.0078,0.0468
